Date;Open;High;Low;Close
17.10.2020;11322.123047;11386.261719;11285.345703;11358.101563
18.10.2020;11355.982422;11483.359375;11347.578125;11483.359375
19.10.2020;11495.038086;11799.092773;11408.290039;11742.037109
20.10.2020;11745.974609;11999.917969;11681.480469;11916.334961
21.10.2020;11913.077148;13184.566406;11900.928711;12823.689453
22.10.2020;12801.635742;13161.593750;12717.093750;12965.891602
23.10.2020;12971.548828;13015.961914;12752.647461;12931.539063
24.10.2020;12931.574219;13145.066406;12885.747070;13108.062500
25.10.2020;13108.063477;13329.183594;12910.061523;13031.173828
26.10.2020;13031.201172;13225.297852;12822.382813;13075.248047
27.10.2020;13075.242188;13759.668945;13060.837891;13654.218750
28.10.2020;13654.214844;13837.695313;12932.250977;13271.285156
29.10.2020;13271.298828;13612.047852;12980.059570;13437.882813
30.10.2020;13437.874023;13651.516602;13136.198242;13546.522461
31.10.2020;13546.532227;14028.213867;13457.530273;13780.995117
01.11.2020;13780.995117;13862.033203;13628.377930;13737.109375
02.11.2020;13737.032227;13808.323242;13243.160156;13550.489258
03.11.2020;13550.451172;13984.981445;13325.441406;13950.300781
04.11.2020;13950.488281;14218.766602;13580.471680;14133.707031
05.11.2020;14133.733398;15706.404297;14102.088867;15579.848633
06.11.2020;15579.729492;15903.437500;15226.839844;15565.880859
07.11.2020;15565.880859;15737.095703;14423.203125;14833.753906
08.11.2020;14833.753906;15637.320313;14744.110352;15479.567383
09.11.2020;15479.595703;15785.136719;14865.529297;15332.315430
10.11.2020;15332.350586;15450.329102;15124.959961;15290.902344
11.11.2020;15290.909180;15916.260742;15290.006836;15701.339844
12.11.2020;15701.298828;16305.003906;15534.771484;16276.343750
13.11.2020;16276.440430;16463.177734;15992.152344;16317.808594
14.11.2020;16317.808594;16317.808594;15749.193359;16068.138672
15.11.2020;16068.139648;16123.110352;15793.534180;15955.587891
16.11.2020;15955.577148;16816.181641;15880.706055;16716.111328
17.11.2020;16685.691406;17782.919922;16564.544922;17645.406250
18.11.2020;17645.191406;18393.949219;17352.906250;17804.005859
19.11.2020;17803.861328;18119.546875;17382.554688;17817.089844
20.11.2020;17817.083984;18773.226563;17765.794922;18621.314453
21.11.2020;18621.316406;18936.621094;18444.359375;18642.232422
22.11.2020;18642.232422;18688.968750;17671.384766;18370.001953
23.11.2020;18370.017578;18711.425781;18000.796875;18364.121094
24.11.2020;18365.015625;19348.271484;18128.656250;19107.464844
25.11.2020;19104.410156;19390.964844;18581.146484;18732.121094
26.11.2020;18729.839844;18866.285156;16351.035156;17150.623047
27.11.2020;17153.914063;17445.023438;16526.423828;17108.402344
28.11.2020;17112.933594;17853.939453;16910.652344;17717.414063
29.11.2020;17719.634766;18283.628906;17559.117188;18177.484375
30.11.2020;18178.322266;19749.263672;18178.322266;19625.835938
01.12.2020;19633.769531;19845.974609;18321.921875;18802.998047
02.12.2020;18801.744141;19308.330078;18347.718750;19201.091797
03.12.2020;19205.925781;19566.191406;18925.785156;19445.398438
04.12.2020;19446.966797;19511.404297;18697.193359;18699.765625
05.12.2020;18698.384766;19160.449219;18590.193359;19154.230469
06.12.2020;19154.179688;19390.500000;18897.894531;19345.121094
07.12.2020;19343.128906;19411.828125;18931.142578;19191.630859
08.12.2020;19191.529297;19283.478516;18269.945313;18321.144531
09.12.2020;18320.884766;18626.292969;17935.546875;18553.916016
10.12.2020;18553.298828;18553.298828;17957.064453;18264.992188
11.12.2020;18263.929688;18268.453125;17619.533203;18058.904297
12.12.2020;18051.320313;18919.550781;18046.041016;18803.656250
13.12.2020;18806.765625;19381.535156;18734.332031;19142.382813
14.12.2020;19144.492188;19305.099609;19012.708984;19246.644531
15.12.2020;19246.919922;19525.007813;19079.841797;19417.076172
16.12.2020;19418.818359;21458.908203;19298.316406;21310.597656
17.12.2020;21308.351563;23642.660156;21234.675781;22805.162109
18.12.2020;22806.796875;23238.601563;22399.812500;23137.960938
19.12.2020;23132.865234;24085.855469;22826.472656;23869.832031
20.12.2020;23861.765625;24209.660156;23147.710938;23477.294922
21.12.2020;23474.455078;24059.982422;22159.367188;22803.082031
22.12.2020;22794.039063;23789.902344;22430.605469;23783.029297
23.12.2020;23781.974609;24024.490234;22802.646484;23241.345703
24.12.2020;23240.203125;23768.337891;22777.597656;23735.949219
25.12.2020;23733.570313;24710.101563;23463.673828;24664.791016
26.12.2020;24677.015625;26718.070313;24522.689453;26437.037109
27.12.2020;26439.373047;28288.839844;25922.769531;26272.294922
28.12.2020;26280.822266;27389.111328;26207.640625;27084.808594
29.12.2020;27081.810547;27370.720703;25987.298828;27362.437500
30.12.2020;27360.089844;28937.740234;27360.089844;28840.953125
31.12.2020;28841.574219;29244.876953;28201.992188;29001.720703
01.01.2021;28994.009766;29600.626953;28803.585938;29374.152344
02.01.2021;29376.455078;33155.117188;29091.181641;32127.267578
03.01.2021;32129.408203;34608.558594;32052.316406;32782.023438
04.01.2021;32810.949219;33440.218750;28722.755859;31971.914063
05.01.2021;31977.041016;34437.589844;30221.187500;33992.429688
06.01.2021;34013.613281;36879.699219;33514.035156;36824.363281
07.01.2021;36833.875000;40180.367188;36491.191406;39371.042969
08.01.2021;39381.765625;41946.738281;36838.636719;40797.609375
09.01.2021;40788.640625;41436.351563;38980.875000;40254.546875
10.01.2021;40254.218750;41420.191406;35984.628906;38356.441406
11.01.2021;38346.531250;38346.531250;30549.599609;35566.656250
12.01.2021;35516.359375;36568.527344;32697.976563;33922.960938
13.01.2021;33915.121094;37599.960938;32584.667969;37316.359375
14.01.2021;37325.109375;39966.406250;36868.562500;39187.328125
15.01.2021;39156.707031;39577.710938;34659.589844;36825.367188
16.01.2021;36821.648438;37864.367188;35633.554688;36178.140625
17.01.2021;36163.648438;36722.351563;34069.320313;35791.277344
18.01.2021;35792.238281;37299.285156;34883.843750;36630.074219
19.01.2021;36642.234375;37755.890625;36069.804688;36069.804688
20.01.2021;36050.113281;36378.328125;33570.476563;35547.750000
21.01.2021;35549.398438;35552.679688;30250.750000;30825.699219
22.01.2021;30817.625000;33811.851563;28953.373047;33005.761719
23.01.2021;32985.757813;33360.976563;31493.160156;32067.642578
24.01.2021;32064.376953;32944.007813;31106.685547;32289.378906
25.01.2021;32285.798828;34802.742188;32087.787109;32366.392578
26.01.2021;32358.613281;32794.550781;31030.265625;32569.849609
27.01.2021;32564.029297;32564.029297;29367.138672;30432.546875
28.01.2021;30441.041016;33858.312500;30023.207031;33466.097656
29.01.2021;34318.671875;38406.261719;32064.814453;34316.386719
30.01.2021;34295.933594;34834.707031;32940.187500;34269.523438
31.01.2021;34270.878906;34288.332031;32270.175781;33114.359375
01.02.2021;33114.578125;34638.214844;32384.228516;33537.175781
02.02.2021;33533.199219;35896.882813;33489.218750;35510.289063
03.02.2021;35510.820313;37480.187500;35443.984375;37472.089844
04.02.2021;37475.105469;38592.175781;36317.500000;36926.066406
05.02.2021;36931.546875;38225.906250;36658.761719;38144.308594
06.02.2021;38138.386719;40846.546875;38138.386719;39266.011719
07.02.2021;39250.191406;39621.835938;37446.152344;38903.441406
08.02.2021;38886.828125;46203.929688;38076.324219;46196.464844
09.02.2021;46184.992188;48003.722656;45166.960938;46481.105469
10.02.2021;46469.761719;47145.566406;43881.152344;44918.183594
11.02.2021;44898.710938;48463.468750;44187.761719;47909.332031
12.02.2021;47877.035156;48745.734375;46424.976563;47504.851563
13.02.2021;47491.203125;48047.746094;46392.281250;47105.515625
14.02.2021;47114.507813;49487.640625;47114.507813;48717.289063
15.02.2021;48696.535156;48875.570313;46347.476563;47945.058594
16.02.2021;47944.457031;50341.101563;47201.304688;49199.871094
17.02.2021;49207.277344;52533.914063;49072.378906;52149.007813
18.02.2021;52140.972656;52474.105469;51015.765625;51679.796875
19.02.2021;51675.980469;56113.652344;50937.277344;55888.132813
20.02.2021;55887.335938;57505.226563;54626.558594;56099.519531
21.02.2021;56068.566406;58330.570313;55672.609375;57539.945313
22.02.2021;57532.738281;57533.390625;48967.566406;54207.320313
23.02.2021;54204.929688;54204.929688;45290.589844;48824.425781
24.02.2021;48835.085938;51290.136719;47213.500000;49705.332031
25.02.2021;49709.082031;51948.968750;47093.851563;47093.851563
26.02.2021;47180.464844;48370.785156;44454.843750;46339.761719
27.02.2021;46344.773438;48253.269531;45269.027344;46188.453125
28.02.2021;46194.015625;46716.429688;43241.617188;45137.769531
01.03.2021;45159.503906;49784.015625;45115.093750;49631.242188
02.03.2021;49612.105469;50127.511719;47228.843750;48378.988281
03.03.2021;48415.816406;52535.136719;48274.320313;50538.242188
04.03.2021;50522.304688;51735.089844;47656.929688;48561.167969
05.03.2021;48527.031250;49396.429688;46542.515625;48927.304688
06.03.2021;48899.230469;49147.218750;47257.527344;48912.382813
07.03.2021;48918.679688;51384.367188;48918.679688;51206.691406
08.03.2021;51174.117188;52314.070313;49506.054688;52246.523438
09.03.2021;52272.968750;54824.117188;51981.832031;54824.117188
10.03.2021;54824.011719;57258.253906;53290.890625;56008.550781
11.03.2021;55963.179688;58091.062500;54484.593750;57805.121094
12.03.2021;57821.218750;57996.621094;55376.648438;57332.089844
13.03.2021;57343.371094;61683.863281;56217.972656;61243.085938
14.03.2021;61221.132813;61597.917969;59302.316406;59302.316406
15.03.2021;59267.429688;60540.992188;55393.164063;55907.199219
16.03.2021;55840.785156;56833.179688;53555.027344;56804.902344
17.03.2021;56825.828125;58969.816406;54528.628906;58870.894531
18.03.2021;58893.078125;60116.250000;54253.578125;57858.921875
19.03.2021;57850.441406;59498.375000;56643.703125;58346.652344
20.03.2021;58332.261719;60031.285156;58213.296875;58313.644531
21.03.2021;58309.914063;58767.898438;56005.617188;57523.421875
22.03.2021;57517.890625;58471.480469;54288.156250;54529.144531
23.03.2021;54511.660156;55985.441406;53470.695313;54738.945313
24.03.2021;54710.488281;57262.382813;52514.332031;52774.265625
25.03.2021;52726.746094;53392.386719;50856.570313;51704.160156
26.03.2021;51683.011719;55137.312500;51579.855469;55137.312500
27.03.2021;55137.566406;56568.214844;54242.910156;55973.511719
28.03.2021;55974.941406;56610.312500;55071.113281;55950.746094
29.03.2021;55947.898438;58342.097656;55139.339844;57750.199219
30.03.2021;57750.132813;59447.222656;57251.550781;58917.691406
31.03.2021;58930.277344;59930.027344;57726.417969;58918.832031
01.04.2021;58926.562500;59586.070313;58505.277344;59095.808594
02.04.2021;59098.878906;60267.187500;58869.281250;59384.312500
03.04.2021;59397.410156;60110.269531;57603.890625;57603.890625
04.04.2021;57604.839844;58913.746094;57168.675781;58758.554688
05.04.2021;58760.875000;59891.296875;57694.824219;59057.878906
06.04.2021;59171.933594;59479.578125;57646.808594;58192.359375
07.04.2021;58186.507813;58731.144531;55604.023438;56048.937500
08.04.2021;56099.914063;58338.738281;55879.085938;58323.953125
09.04.2021;58326.562500;58937.046875;57807.863281;58245.003906
10.04.2021;58253.777344;61276.664063;58038.707031;59793.234375
11.04.2021;59846.230469;60790.554688;59289.796875;60204.964844
12.04.2021;60175.945313;61253.035156;59589.875000;59893.453125
13.04.2021;59890.019531;63742.285156;59869.957031;63503.457031
14.04.2021;63523.753906;64863.097656;61554.796875;63109.695313
15.04.2021;63075.195313;63821.671875;62208.964844;63314.011719
16.04.2021;63258.503906;63594.722656;60222.531250;61572.789063
17.04.2021;61529.921875;62572.175781;60361.351563;60683.820313
18.04.2021;60701.886719;61057.457031;52829.535156;56216.183594
19.04.2021;56191.585938;57520.054688;54368.593750;55724.265625
20.04.2021;55681.792969;57062.148438;53448.046875;56473.031250
21.04.2021;56471.128906;56757.972656;53695.468750;53906.089844
22.04.2021;53857.105469;55410.230469;50583.812500;51762.273438
23.04.2021;51739.808594;52120.792969;47714.664063;51093.652344
24.04.2021;51143.226563;51167.562500;48805.285156;50050.867188
25.04.2021;50052.832031;50506.019531;47159.484375;49004.253906
26.04.2021;49077.792969;54288.003906;48852.796875;54021.753906
27.04.2021;54030.304688;55416.964844;53319.187500;55033.117188
28.04.2021;55036.636719;56227.207031;53887.917969;54824.703125
29.04.2021;54858.089844;55115.843750;52418.027344;53555.109375
30.04.2021;53568.664063;57900.718750;53129.601563;57750.175781
01.05.2021;57714.664063;58448.339844;57052.273438;57828.050781
02.05.2021;57825.863281;57902.593750;56141.906250;56631.078125
03.05.2021;56620.273438;58973.308594;56590.871094;57200.292969
04.05.2021;57214.179688;57214.179688;53191.425781;53333.539063
05.05.2021;53252.164063;57911.363281;52969.054688;57424.007813
06.05.2021;57441.308594;58363.316406;55382.507813;56396.515625
07.05.2021;56413.953125;58606.632813;55321.847656;57356.402344
08.05.2021;57352.765625;59464.613281;56975.210938;58803.777344
09.05.2021;58877.390625;59210.882813;56482.003906;58232.316406
10.05.2021;58250.871094;59519.355469;54071.457031;55859.796875
11.05.2021;55847.242188;56872.542969;54608.652344;56704.574219
12.05.2021;56714.531250;57939.363281;49150.535156;49150.535156
13.05.2021;49735.433594;51330.843750;46980.019531;49716.191406
14.05.2021;49682.980469;51438.117188;48868.578125;49880.535156
15.05.2021;49855.496094;50639.664063;46664.140625;46760.187500
16.05.2021;46716.636719;49720.042969;43963.351563;46456.058594
17.05.2021;46415.898438;46623.558594;42207.289063;43537.511719
18.05.2021;43488.058594;45812.457031;42367.832031;42909.402344
19.05.2021;42944.976563;43546.117188;30681.496094;37002.441406
20.05.2021;36753.667969;42462.984375;35050.617188;40782.738281
21.05.2021;40596.949219;42172.171875;33616.453125;37304.691406
22.05.2021;37371.031250;38831.054688;35383.683594;37536.632813
23.05.2021;37531.449219;38289.218750;31227.339844;34770.582031
24.05.2021;34700.363281;39835.140625;34551.082031;38705.980469
25.05.2021;38795.781250;39776.351563;36581.429688;38402.222656
26.05.2021;38392.625000;40782.078125;37905.835938;39294.199219
27.05.2021;39316.890625;40379.617188;37247.902344;38436.968750
28.05.2021;38507.082031;38856.968750;34779.039063;35697.605469
29.05.2021;35684.156250;37234.500000;33693.929688;34616.066406
30.05.2021;34607.406250;36400.667969;33520.738281;35678.128906
31.05.2021;35658.593750;37468.250000;34241.945313;37332.855469
01.06.2021;37293.792969;37896.734375;35787.085938;36684.925781
02.06.2021;36699.921875;38231.339844;35966.308594;37575.179688
03.06.2021;37599.410156;39478.953125;37243.972656;39208.765625
04.06.2021;39242.484375;39242.484375;35717.722656;36894.406250
05.06.2021;36880.156250;37917.714844;34900.414063;35551.957031
06.06.2021;35538.609375;36436.421875;35304.578125;35862.378906
07.06.2021;35835.265625;36790.570313;33480.640625;33560.707031
08.06.2021;33589.519531;34017.386719;31114.443359;33472.632813
09.06.2021;33416.976563;37537.371094;32475.865234;37345.121094
10.06.2021;37389.515625;38334.324219;35847.593750;36702.597656
11.06.2021;36697.031250;37608.695313;36044.449219;37334.398438
12.06.2021;37340.144531;37408.925781;34728.191406;35552.515625
13.06.2021;35555.789063;39322.781250;34864.109375;39097.859375
14.06.2021;39016.968750;40978.363281;38757.285156;40218.476563
15.06.2021;40427.167969;41295.269531;39609.468750;40406.269531
16.06.2021;40168.691406;40516.777344;38176.035156;38347.062500
17.06.2021;38341.421875;39513.671875;37439.675781;38053.503906
18.06.2021;38099.476563;38187.261719;35255.855469;35787.246094
19.06.2021;35854.527344;36457.796875;34933.062500;35615.871094
20.06.2021;35563.140625;36059.484375;33432.074219;35698.296875
21.06.2021;35641.144531;35721.640625;31295.935547;31676.693359
22.06.2021;31622.376953;33292.453125;28893.621094;32505.660156
23.06.2021;32515.714844;34753.410156;31772.632813;33723.027344
24.06.2021;33682.800781;35228.851563;32385.214844;34662.437500
25.06.2021;34659.105469;35487.246094;31350.884766;31637.779297
26.06.2021;31594.664063;32637.587891;30184.501953;32186.277344
27.06.2021;32287.523438;34656.128906;32071.757813;34649.644531
28.06.2021;34679.121094;35219.890625;33902.074219;34434.335938
29.06.2021;34475.558594;36542.109375;34252.484375;35867.777344
30.06.2021;35908.386719;36074.757813;34086.152344;35040.835938
01.07.2021;35035.984375;35035.984375;32883.781250;33572.117188
02.07.2021;33549.601563;33939.589844;32770.679688;33897.046875
03.07.2021;33854.421875;34909.261719;33402.695313;34668.546875
04.07.2021;34665.566406;35937.566406;34396.476563;35287.781250
05.07.2021;35284.343750;35284.343750;33213.660156;33746.003906
06.07.2021;33723.507813;35038.535156;33599.917969;34235.195313
07.07.2021;34225.679688;34997.664063;33839.289063;33855.328125
08.07.2021;33889.605469;33907.906250;32133.183594;32877.371094
09.07.2021;32861.671875;34042.292969;32318.880859;33798.011719
10.07.2021;33811.242188;34209.070313;33116.011719;33520.519531
11.07.2021;33509.078125;34584.703125;33346.738281;34240.187500
12.07.2021;34254.015625;34592.156250;32697.308594;33155.847656
13.07.2021;33125.468750;33327.101563;32261.419922;32702.025391
14.07.2021;32723.845703;33061.398438;31639.125000;32822.347656
15.07.2021;32827.875000;33159.640625;31175.708984;31780.730469
16.07.2021;31841.550781;32218.406250;31100.673828;31421.539063
17.07.2021;31397.308594;31935.945313;31223.990234;31533.068359
18.07.2021;31533.884766;32398.996094;31215.492188;31796.810547
19.07.2021;31800.011719;31885.859375;30563.734375;30817.832031
20.07.2021;30838.285156;31006.187500;29360.955078;29807.347656
21.07.2021;29796.285156;32752.326172;29526.183594;32110.693359
22.07.2021;32138.873047;32576.400391;31745.298828;32313.105469
23.07.2021;32305.958984;33581.550781;32057.892578;33581.550781
24.07.2021;33593.730469;34490.390625;33424.859375;34292.445313
25.07.2021;34290.292969;35364.925781;33881.835938;35350.187500
26.07.2021;35384.031250;40499.675781;35287.312500;37337.535156
27.07.2021;37276.035156;39406.941406;36441.726563;39406.941406
28.07.2021;39503.187500;40816.070313;38862.437500;39995.906250
29.07.2021;39995.453125;40593.070313;39352.058594;40008.421875
30.07.2021;40027.484375;42235.546875;38397.355469;42235.546875
31.07.2021;42196.304688;42231.449219;41110.832031;41626.195313
01.08.2021;41460.843750;42541.679688;39540.941406;39974.894531
02.08.2021;39907.261719;40419.179688;38746.347656;39201.945313
03.08.2021;39178.402344;39750.031250;37782.050781;38152.980469
04.08.2021;38213.332031;39952.296875;37589.164063;39747.503906
05.08.2021;39744.515625;41341.933594;37458.003906;40869.554688
06.08.2021;40865.867188;43271.660156;39932.179688;42816.500000
07.08.2021;42832.796875;44689.859375;42618.566406;44555.800781
08.08.2021;44574.437500;45282.351563;43331.910156;43798.117188
09.08.2021;43791.925781;46456.832031;42848.687500;46365.402344
10.08.2021;46280.847656;46637.988281;44705.554688;45585.031250
11.08.2021;45599.703125;46735.632813;45351.710938;45593.636719
12.08.2021;45576.878906;46228.910156;43861.445313;44428.289063
13.08.2021;44439.691406;47831.976563;44282.417969;47793.320313
14.08.2021;47810.687500;48098.683594;46177.632813;47096.945313
15.08.2021;47096.667969;47357.105469;45579.589844;47047.003906
16.08.2021;47019.960938;47998.097656;45700.320313;46004.484375
17.08.2021;45936.457031;47139.570313;44512.417969;44695.359375
18.08.2021;44686.750000;45952.062500;44364.027344;44801.187500
19.08.2021;44741.882813;46970.761719;43998.316406;46717.578125
20.08.2021;46723.121094;49342.152344;46650.707031;49339.175781
21.08.2021;49327.074219;49717.019531;48312.199219;48905.492188
22.08.2021;48869.105469;49471.609375;48199.941406;49321.652344
23.08.2021;49291.675781;50482.078125;49074.605469;49546.148438
24.08.2021;49562.347656;49878.769531;47687.117188;47706.117188
25.08.2021;47727.257813;49202.878906;47163.613281;48960.789063
26.08.2021;49002.640625;49347.582031;46405.781250;46942.218750
27.08.2021;46894.554688;49112.785156;46394.281250;49058.667969
28.08.2021;49072.585938;49283.503906;48499.238281;48902.402344
29.08.2021;48911.250000;49644.113281;47925.855469;48829.832031
30.08.2021;48834.851563;48925.605469;46950.273438;47054.984375
31.08.2021;47024.339844;48189.550781;46750.093750;47166.687500
01.09.2021;47099.773438;49111.089844;46562.437500;48847.027344
02.09.2021;48807.847656;50343.421875;48652.320313;49327.722656
03.09.2021;49288.250000;50982.273438;48386.085938;50025.375000
04.09.2021;50009.324219;50545.582031;49548.781250;49944.625000
05.09.2021;49937.859375;51868.679688;49538.597656;51753.410156
06.09.2021;51769.003906;52700.941406;51053.679688;52633.535156
07.09.2021;52660.480469;52853.765625;43285.207031;46811.128906
08.09.2021;46827.761719;47334.054688;44561.394531;46091.390625
09.09.2021;45774.742188;47261.949219;45669.738281;46391.421875
10.09.2021;46396.664063;47031.742188;44344.484375;44883.910156
11.09.2021;44869.839844;45969.292969;44818.265625;45201.457031
12.09.2021;45206.628906;46364.878906;44790.460938;46063.269531
13.09.2021;46057.214844;46598.679688;43591.320313;44963.074219
14.09.2021;44960.050781;47218.125000;44752.332031;47092.492188
15.09.2021;47098.000000;48450.468750;46773.328125;48176.347656
16.09.2021;48158.906250;48486.828125;47079.558594;47783.359375
17.09.2021;47771.003906;48160.921875;46832.523438;47267.519531
18.09.2021;47273.527344;48791.781250;47087.285156;48278.363281
19.09.2021;48268.855469;48328.367188;46919.804688;47260.218750
20.09.2021;47261.406250;47328.199219;42598.914063;42843.800781
21.09.2021;43012.234375;43607.609375;39787.609375;40693.675781
22.09.2021;40677.953125;43978.621094;40625.632813;43574.507813
23.09.2021;43560.296875;44942.175781;43109.339844;44895.097656
24.09.2021;44894.300781;45080.492188;40936.558594;42839.750000
25.09.2021;42840.890625;42996.257813;41759.921875;42716.593750
26.09.2021;42721.628906;43919.300781;40848.460938;43208.539063
27.09.2021;43234.183594;44313.246094;42190.632813;42235.730469
28.09.2021;42200.898438;42775.144531;40931.664063;41034.542969
29.09.2021;41064.984375;42545.257813;40829.667969;41564.363281
30.09.2021;41551.269531;44092.601563;41444.582031;43790.894531
01.10.2021;43816.742188;48436.011719;43320.023438;48116.941406
02.10.2021;48137.468750;48282.062500;47465.496094;47711.488281
03.10.2021;47680.027344;49130.691406;47157.289063;48199.953125
04.10.2021;48208.906250;49456.777344;47045.003906;49112.902344
05.10.2021;49174.960938;51839.984375;49072.839844;51514.812500
06.10.2021;51486.664063;55568.464844;50488.191406;55361.449219
07.10.2021;55338.625000;55338.625000;53525.468750;53805.984375
08.10.2021;53802.144531;55922.980469;53688.054688;53967.847656
09.10.2021;53929.781250;55397.945313;53735.144531;54968.222656
10.10.2021;54952.820313;56401.304688;54264.257813;54771.578125
11.10.2021;54734.125000;57793.039063;54519.765625;57484.789063
12.10.2021;57526.832031;57627.878906;54477.972656;56041.058594
13.10.2021;56038.257813;57688.660156;54370.972656;57401.097656
14.10.2021;57372.832031;58478.734375;56957.074219;57321.523438
15.10.2021;57345.902344;62757.128906;56868.144531;61593.949219
16.10.2021;61609.527344;62274.476563;60206.121094;60892.179688
17.10.2021;60887.652344;61645.523438;59164.468750;61553.617188
18.10.2021;61548.804688;62614.660156;60012.757813;62026.078125
19.10.2021;62043.164063;64434.535156;61622.933594;64261.992188
20.10.2021;64284.585938;66930.390625;63610.675781;65992.835938
21.10.2021;66002.234375;66600.546875;62117.410156;62210.171875
22.10.2021;62237.890625;63715.023438;60122.796875;60692.265625
23.10.2021;60694.628906;61743.878906;59826.523438;61393.617188
24.10.2021;61368.343750;61505.804688;59643.343750;60930.835938
25.10.2021;60893.925781;63729.324219;60691.800781;63039.824219
26.10.2021;63032.761719;63229.027344;59991.160156;60363.792969
27.10.2021;60352.000000;61435.183594;58208.187500;58482.386719
28.10.2021;58470.730469;62128.632813;58206.917969;60622.136719
29.10.2021;60624.871094;62927.609375;60329.964844;62227.964844
30.10.2021;62239.363281;62330.144531;60918.386719;61888.832031
31.10.2021;61850.488281;62406.171875;60074.328125;61318.957031
01.11.2021;61320.449219;62419.003906;59695.183594;61004.406250
02.11.2021;60963.253906;64242.792969;60673.054688;63226.402344
03.11.2021;63254.335938;63516.937500;61184.238281;62970.046875
04.11.2021;62941.804688;63123.289063;60799.664063;61452.230469
05.11.2021;61460.078125;62541.468750;60844.609375;61125.675781
06.11.2021;61068.875000;61590.683594;60163.781250;61527.480469
07.11.2021;61554.921875;63326.988281;61432.488281;63326.988281
08.11.2021;63344.066406;67673.742188;63344.066406;67566.828125
09.11.2021;67549.734375;68530.335938;66382.062500;66971.828125
10.11.2021;66953.335938;68789.625000;63208.113281;64995.230469
11.11.2021;64978.890625;65579.015625;64180.488281;64949.960938
12.11.2021;64863.980469;65460.816406;62333.914063;64155.941406
13.11.2021;64158.121094;64915.675781;63303.734375;64469.527344
14.11.2021;64455.371094;65495.179688;63647.808594;65466.839844
15.11.2021;65521.289063;66281.570313;63548.144531;63557.871094
16.11.2021;63721.195313;63721.195313;59016.335938;60161.246094
17.11.2021;60139.621094;60823.609375;58515.410156;60368.011719
18.11.2021;60360.136719;60948.500000;56550.792969;56942.136719
19.11.2021;56896.128906;58351.113281;55705.179688;58119.578125
20.11.2021;58115.082031;59859.878906;57469.726563;59697.195313
21.11.2021;59730.507813;60004.425781;58618.929688;58730.476563
22.11.2021;58706.847656;59266.359375;55679.839844;56289.289063
23.11.2021;56304.554688;57875.515625;55632.761719;57569.074219
24.11.2021;57565.851563;57803.066406;55964.222656;56280.425781
25.11.2021;57165.417969;59367.968750;57146.683594;57274.679688
26.11.2021;58960.285156;59183.480469;53569.765625;53569.765625
27.11.2021;53736.429688;55329.257813;53668.355469;54815.078125
28.11.2021;54813.023438;57393.843750;53576.734375;57248.457031
29.11.2021;57291.906250;58872.878906;56792.527344;57806.566406
30.11.2021;57830.113281;59113.402344;56057.281250;57005.425781
01.12.2021;56907.964844;59041.683594;56553.082031;57229.828125
02.12.2021;57217.371094;57349.234375;55895.132813;56477.816406
03.12.2021;56509.164063;57482.167969;52496.585938;53598.246094
04.12.2021;53727.878906;53904.679688;42874.617188;49200.703125
05.12.2021;49201.519531;49768.148438;47857.496094;49368.847656
06.12.2021;49413.480469;50929.519531;47281.035156;50582.625000
07.12.2021;50581.828125;51934.781250;50175.808594;50700.085938
08.12.2021;50667.648438;51171.375000;48765.988281;50504.796875
09.12.2021;50450.082031;50797.164063;47358.351563;47672.121094
10.12.2021;47642.144531;50015.253906;47023.699219;47243.304688
11.12.2021;47264.632813;49458.210938;46942.347656;49362.507813
12.12.2021;49354.855469;50724.867188;48725.851563;50098.335938
13.12.2021;50114.742188;50205.000000;45894.847656;46737.480469
14.12.2021;46709.824219;48431.398438;46424.496094;46612.632813
15.12.2021;48379.753906;49473.957031;46671.964844;48896.722656
16.12.2021;48900.464844;49425.574219;47529.878906;47665.425781
17.12.2021;47653.730469;48004.894531;45618.214844;46202.144531
18.12.2021;46219.253906;47313.828125;45598.441406;46848.777344
19.12.2021;46853.867188;48089.664063;46502.953125;46707.015625
20.12.2021;46707.062500;47401.718750;45579.808594;46880.277344
21.12.2021;46886.078125;49300.917969;46698.773438;48936.613281
22.12.2021;48937.097656;49544.796875;48450.941406;48628.511719
23.12.2021;48626.343750;51332.339844;48065.835938;50784.539063
24.12.2021;50806.050781;51814.027344;50514.496094;50822.195313
25.12.2021;50854.917969;51176.597656;50236.707031;50429.859375
26.12.2021;50428.691406;51196.378906;49623.105469;50809.515625
27.12.2021;50802.609375;51956.328125;50499.468750;50640.417969
28.12.2021;50679.859375;50679.859375;47414.210938;47588.855469
29.12.2021;47623.871094;48119.742188;46201.496094;46444.710938
30.12.2021;46490.605469;47879.964844;46060.312500;47178.125000
31.12.2021;47169.371094;48472.527344;45819.953125;46306.445313
01.01.2022;46311.746094;47827.312500;46288.484375;47686.812500
02.01.2022;47680.925781;47881.406250;46856.937500;47345.218750
03.01.2022;47343.542969;47510.726563;45835.964844;46458.117188
04.01.2022;46458.851563;47406.546875;45752.464844;45897.574219
05.01.2022;45899.359375;46929.046875;42798.222656;43569.003906
06.01.2022;43565.511719;43748.718750;42645.539063;43160.929688
07.01.2022;43153.570313;43153.570313;41077.445313;41557.902344
08.01.2022;41561.464844;42228.941406;40672.277344;41733.941406
09.01.2022;41734.726563;42663.949219;41338.160156;41911.601563
10.01.2022;41910.230469;42199.484375;39796.570313;41821.261719
